geocode_query,longitude,latitude,match_name,status_code,error_message
"Transvaal Lowveld, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
"Hankey, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
"Pietersberg, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
"Winterton, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
"Hsinchu, Northwest, Taiwan, Taiwan",120.968683,24.806633,"Hsinchu City, Taiwan",200,NA
"Taipei, North, Taiwan, Taiwan",120.273705,23.294792,"太北, 730, 新營區, 臺南市, Tainan, Taiwan",200,NA
"Taitung, South East, Taiwan, Taiwan",121.145654,22.756045,"Taitung County, Taiwan",200,NA
"Yunlin, West, Taiwan, Taiwan",120.537252,23.705053,"Yunlin County, Taiwan",200,NA
"Alabama, United States, United States (Continental)",-86.789292,32.828866,"Alabama, United States",200,NA
"Raleigh, North Carolina, United States, United States (Continental)",-78.638148,35.779557,"Raleigh, North Carolina, United States",200,NA
"Canelones, Uruguay, Uruguay",-56.273631,-34.521317,"Uruguay, 90000 Canelones, Canelones, Uruguay",200,NA
"Jiangle, Fujian, China, China",117.46676,26.731642,"Jiangle Xian, Sanming Shi, Fujian, China",200,NA
"Liangfeng, Guangxi, China, China",108.712813,23.657149,"Guangxi, China",200,NA
"Huazhong, Hubei, China, China",112.628581,31.357959,"Hubei, China",200,NA
"Scotland, United Kingdom, United Kingdom",-4.095892,56.734282,"Scotland, United Kingdom",200,NA
"Taichung, Central, Taiwan, Taiwan",120.75179,24.32395,"泰安, 421, 后里區, 臺中市, Taichung, Taiwan",200,NA
"Yunlin, Central, Taiwan, Taiwan",120.537252,23.705053,"Yunlin County, Taiwan",200,NA
"Chiayi, Central, Taiwan, Taiwan",120.453541,23.481109,"Chiayi City, Taiwan",200,NA
"Taoyuan, North, Taiwan, Taiwan",120.522036,23.287105,"高原, 大埔鄉, Tainan, Taiwan",200,NA
"Ilan, East, Taiwan, Taiwan",120.20541,22.99282,"臺南市, Tainan, Taiwan",200,NA
"Nantou, Central, Taiwan, Taiwan",120.41861,23.328056,"崁頭, 732, 白河區, 臺南市, Tainan, Taiwan",200,NA
"Pingtung, South, Taiwan, Taiwan",120.169334,22.994925,"平通, 708, 安平區, 臺南市, Tainan, Taiwan",200,NA
"Kaohsiung, South, Taiwan, Taiwan",120.54128,22.90163,"泰安, 843, 美濃區, 高雄市, Kaohsiung, Taiwan",200,NA
"Cacao, French Guiana, French Guiana",-52.470259,4.572055,"Cacao, Roura, French Guiana",200,NA
"Javouhey, French Guiana, French Guiana",-53.817838,5.604817,"Javouhey, Mana, French Guiana",200,NA
"Mana, French Guiana, French Guiana",-53.778168,5.668525,"Mana, French Guiana",200,NA
"Montsinery, French Guiana, French Guiana",-52.492821,4.891991,"Montsinéry, Montsinéry-Tonnegrande, French Guiana",200,NA
"Sinnamary, French Guiana, French Guiana",-52.958755,5.376925,"Sinnamary, French Guiana",200,NA
"Matoury, French Guiana, French Guiana",-52.329773,4.84986,"Matoury, French Guiana",200,NA
"Regina, French Guiana, French Guiana",-52.13061,4.314199,"Régina, French Guiana",200,NA
"Saint Laurent du Maroni, French Guiana, French Guiana",-54.0308,5.499873,"Saint-Laurent-du-Maroni, French Guiana",200,NA
"Wayabo, French Guiana, French Guiana",-53.174392,4.357921,French Guiana,200,NA
"Amapa, Brazil, Brazil",-40.855878,-14.84204,"Travessa Amapá, Ibirapuera, Vitória da Conquista - Bahia, 45075, Brazil",200,NA
"Honshu, Shikoku, Kyushu, Japan, Japan",139.58041,35.593426,"神木, 216-0032, 宮前区, 川崎市, Kanagawa, Japan",200,NA
"Hokkaido, Honshu, Shikoku, Kyushu, Okinawa, Ryukyu Islands, Japan, Japan",128.200727,27.941786,"Okinawa, Japan",200,NA
"Kyushu, Japan, Japan",140.62885,35.963276,"宮中, 314-0031, 鹿嶋市, Ibaraki, Japan",200,NA
"Shikoku, Kyoshu, Japan, Japan",139.58041,35.593426,"神木, 216-0032, 宮前区, 川崎市, Kanagawa, Japan",200,NA
"Chuquisaca, Bolivia, Bolivia",-65.259431,-19.047725,"Chuquisaca, Bolivia",200,NA
"Santa Cruz, Bolivia, Bolivia",-63.100312,-17.828898,"Calle Bolivia, Santa Cruz de la Sierra, Santa Cruz, Bolivia",200,NA
"Dschang, Cameroon, Cameroon",10.052308,5.452149,"Dschang, West, Cameroon",200,NA
"Akhaltsikhe, Georgia, Georgia",42.990014,41.640398,"Akhalts'ikhe, Samtskhe–Javakheti, Georgia",200,NA
"Goa, India, India",74.054111,15.325556,"Goa, India",200,NA
"Karnataka, India, India",77.556021,13.012252,India ، 560055 Bengaluru، India,200,NA
"Bihar, India, India",86.599092,25.877597,India ، 852201 Saharsa، India,200,NA
"Maharashtra, India, India",79.0586,21.145043,India ، 440010 Nagpur، India,200,NA
"Central Java, Indonesia, Indonesia",110.42291,-6.990399,"Central Java, Indonesia",200,NA
"Yogyakarta daerah istimewa, Java, Indonesia, Indonesia",110.36541,-7.796369,"Yogyakarta, Yogyakarta, Indonesia",200,NA
"Bardwan, West Bengal, India, India",87.867256,23.238909,"Burdwan, West Bengal, India",200,NA
"Devas, Madhya Pradesh, India, India",76.056786,22.967346,"Dewas Nagar, Madhya Pradesh, India",200,NA
"Ghajipur, Uttar Pradesh, India, India",83.905075,25.608519,"Indua, Mohammadabad, Ghazipur, Uttar Pradesh, India",200,NA
"Indore, Madhya Pradesh, India, India",75.85921,22.718885,"Indore, Madhya Pradesh, India",200,NA
"Shillong, Meghalaya, India, India",91.88283,25.575846,"Shillong, Meghalaya, India",200,NA
"Shimla, Himachal Pradesh, India, India",77.172676,31.10511,"Shimla, Himachal Pradesh, India",200,NA
"Ujjain, Madhya Pradesh, India, India",75.77153,23.18871,"Ujjain Nagar, Madhya Pradesh, India",200,NA
"Kathmandu Valley, Nepal, Nepal",85.31094,27.714186,"Kathmandu, Bagmati Province, Nepal",200,NA
Ghana,-1.167594,6.880854,Ghana,200,NA
"Ivory Coast, Cote d'Ivoire",-6.244942,8.833208,"Koté, Woroba, Côte d'Ivoire",200,NA
"Thallande, Ethiopia, Ethiopia",39.616032,8.62622,Ethiopia,200,NA
"Camanducaia, Minas Gerais State, Brazil, Brazil",-46.144676,-22.755474,"Camanducaia, Minas Gerais, Brazil",200,NA
"Kyoto, Japan, Japan",135.76918,35.006172,"京都市, Kyoto, Japan",200,NA
"Kanuma, Tochigi, Japan, Japan",139.74721,36.567135,"鹿沼市, Tochigi, Japan",200,NA
"Mooka, Tochigi, Japan, Japan",140.00876,36.441605,"真岡市, Tochigi, Japan",200,NA
"Ootawara, Tochigi, Japan, Japan",140.02505,36.86547,"大田原市, Tochigi, Japan",200,NA
"Shioya, Tochigi, Japan, Japan",139.85455,36.779175,"塩谷町, 塩谷郡, Tochigi, Japan",200,NA
"Utsonomiya, Tochigi, Japan, Japan",139.88303,36.561623,"宇都宮市, Tochigi, Japan",200,NA
"Fukuoka, Kyushu, Japan, Japan",130.40514,33.589733,"福岡市, Fukuoka, Japan",200,NA
"Iwafune, Tochigi, Japan, Japan",139.570556,36.606909,"Tochigi, Japan",200,NA
"Miyazaki, Japan, Japan",131.268119,32.327079,"Miyazaki, Japan",200,NA
"Nikko, Tochigi, Japan, Japan",139.69307,36.722267,"日光市, Tochigi, Japan",200,NA
"Ooita, Japan, Japan",131.60724,33.23902,"大分市, Oita, Japan",200,NA
"Osaka, Japan, Japan",135.50078,34.683594,"大阪市, Osaka, Japan",200,NA
"Sakura, Tochigi, Japan, Japan",139.96405,36.681656,"さくら市, Tochigi, Japan",200,NA
"Mindana Island, Philippines, Philippines",121.031046,14.504165,"Inland Merville, Parañaque, Philippines",200,NA
"Trois Bassins 950m, Reunion Island, France, Reunion Island",55.29505,-21.105213,"Les Trois-Bassins, Reunion",200,NA
"Kohchi, Japan, Japan",133.819325,33.738568,"Kōchi, Japan",200,NA
"Yamaguchi, Japan, Japan",131.556741,34.440728,"Yamaguchi, Japan",200,NA
"Bangkok, Thailand, Thailand",100.493509,13.752494,"Bangkok, Thailand",200,NA
"Chiang Mai, Thailand, Thailand",98.98588,18.788278,"Chiang Mai, Thailand",200,NA
"Chiang Rai, Thailand, Thailand",99.833274,19.906887,"Chiang Rai, Thailand",200,NA
"Lamphun, Thailand, Thailand",99.006903,18.577638,"Lamphun, Thailand",200,NA
"Nakhon Sawan, Thailand, Thailand",100.133005,15.705783,"Nakhon Sawan, Thailand",200,NA
"Songkhla, Thailand, Thailand",100.593205,7.197343,"Songkhla, Thailand",200,NA
"Ubon Ratchathani, Thailand, Thailand",104.858946,15.227424,"Ubon Ratchathani, Thailand",200,NA
"Lampang, Thailand, Thailand",99.495853,18.289949,"Lampang, Thailand",200,NA
"Nakhon Pathom, Thailand, Thailand",100.063992,13.819007,"Nakhon Pathom, Thailand",200,NA
"Sakon Nakhon, Thailand, Thailand",104.150073,17.165122,"Sakon Nakhon, Thailand",200,NA
"Udon Ratchathani, Thailand, Thailand",104.858946,15.227424,"Ubon Ratchathani, Thailand",200,NA
"Saint Vincent, Grenada, Saint Vincent and the Grenadines",-61.235267,13.011307,"Grenadines, Saint Vincent and the Grenadines",200,NA
"East Khasi Hills, Meghalaya, India, India",91.88283,25.575846,"East Khasi Hills, Meghalaya, India",200,NA
"West Khasi Hills, Meghalaya, India, India",91.267365,25.519487,"West Khasi Hills, Meghalaya, India",200,NA
"Dalwangan, Philippines, Philippines",125.04298,8.199153,"Dalwangan, Malaybalay, Bukidnon, Philippines",200,NA
"Intavas, Philippines, Philippines",123.972092,10.290434,"Philippines Basak, Lapu-Lapu, Philippines",200,NA
"Santa Isabel, Para, Brazil, Brazil",-47.488754,-1.61051,"Rua Santa Isabel, São Miguel do Guamá - Pará, 68660-000, Brazil",200,NA
"Eunapolis, Bahia, Brazil, Brazil",-39.5867,-16.376377,"Eunápolis, Bahia, Brazil",200,NA
"Matinha, Tocantins, Brazil, Brazil",-48.883499,-12.76138,"Fazenda Matinha, Talismã - Tocantins, 77483-970, Brazil",200,NA
"Tabocao, Tocantins, Brazil, Brazil",-48.518806,-9.057498,"Fortaleza do Tabocão, Tocantins, Brazil",200,NA
"Sinop, Mato Grosso, Brazil, Brazil",-55.50655,-11.855398,"Sinop, Mato Grosso, Brazil",200,NA
"Contenda, Parana, Brazil, Brazil",-49.535988,-25.678204,"Contenda, Paraná, Brazil",200,NA
"Ekiti, Nigeria, Nigeria",5.22274,7.623248,"Ekiti, Nigeria",200,NA
"Imo, Nigeria, Nigeria",7.034197,5.489736,"Imo, Nigeria",200,NA
"Kano, Nigeria, Nigeria",8.521974,11.993998,"Kano, Nigeria",200,NA
"Lagos, Nigeria, Nigeria",3.38975,6.453928,"Lagos, Lagos, Nigeria",200,NA
"Ogun, Nigeria, Nigeria",3.348,7.161,"Ogun, Nigeria",200,NA
"Oyo, Nigeria, Nigeria",3.896993,7.3786060000000004,"Oyo, Nigeria",200,NA
"Plateau, Nigeria, Nigeria",8.89794,9.917513,"Plateau, Nigeria",200,NA
"Faizabad, India, India",82.14459,26.780468,"Faizabad, Uttar Pradesh, India",200,NA
"Balochistan, Pakistan, Pakistan",67.017245,30.195768,"Balochistan, Pakistan",200,NA
"Hafizabad, Pakistan, Pakistan",73.68709,32.070473,"Hafizabad, Punjab, Pakistan",200,NA
"Islamabad, Pakistan, Pakistan",73.06307,33.696762,"Islamabad, Islamabad Capital Territory, Pakistan",200,NA
"Kunri, Pakistan, Pakistan",69.569275,25.178885,"Kunri, Sindh, Pakistan",200,NA
"Mirpur Khas, Pakistan, Pakistan",69.015076,25.527048,"میرپور خاص, Sindh, Pakistan",200,NA
"Okara, Pakistan, Pakistan",73.45099,30.809069,"اوکارہ, Punjab, Pakistan",200,NA
"Sindh, Pakistan, Pakistan",67.020706,24.854684,"Sindh, Pakistan",200,NA
"Kohat, Pakistan, Pakistan",71.44295,33.588875,"کوہاٹ, Khyber Pakhtunkhwa, Pakistan",200,NA
"Rawalpindi, Pakistan, Pakistan",73.051906,33.591337,"Rawalpindi, Punjab, Pakistan",200,NA
"Abomey-Calavi area (Atlantic District), Benin, Benin",2.354245,6.453864,"Abomey-Calavi, Atlantique, Benin",200,NA
"Athieme, Benin, Benin",1.667645,6.581237,"Athiémé, Mono, Benin",200,NA
"Dogbo, Benin, Benin",1.781521,6.801846,"Dogbo-Tota, Kouffo, Benin",200,NA
"Lokossa, Benin, Benin",1.7171400000000001,6.645853,"Lokossa, Mono, Benin",200,NA
"Bamougoum, Cameroon, Cameroon",10.349979,5.510266,"Bamougoum, West, Cameroon",200,NA
"Bako, Ivory Coast, Cote d'Ivoire",-7.610936,9.139589,"Bako, Denguélé, Côte d'Ivoire",200,NA
"Gudar, Ethiopia, Ethiopia",37.08333,11.13333,"Gudar, Amhara, Ethiopia",200,NA
"Holeta, Ethiopia, Ethiopia",38.493676,9.065247,"ሆለታ / Holeta, Oromia, Ethiopia",200,NA
"Nacha, Ethiopia, Ethiopia",37.55,8.3,"Nacha, Southern Nations Nationalities and Peoples' Region, Ethiopia",200,NA
"Tikurwuha, Ethiopia, Ethiopia",39.616032,8.62622,Ethiopia,200,NA
"Dedo, Ethiopia, Ethiopia",37.450763,9.011917,"Gedo, Oromia, Ethiopia",200,NA
"Shashemene, Ethiopia, Ethiopia",38.592139,7.203768,"Shashemene, Oromia, Ethiopia",200,NA
"Mutulu, Kenya, Kenya",39.5,-3.55,"Mutuli, Bamba, Kilifi, Kenya",200,NA
"Gedo, Somalia, Somalia",42.219898,3.328019,"Gedo, Somalia",200,NA
"Hessaraghatta, Bangalore, India, India",77.47837,13.137888,"Hesaraghatta, Bengaluru, Bengaluru Urban, Karnataka, India",200,NA
"Huanggang, Hubei, China, China",114.87859,30.45165,"Huanggang Shi, Hubei, China",200,NA
"Badong, Hubei, China, China",110.33552,31.045942,"Badong Xian, Enshi Tujiazu Miaozu Zizhizhou, Hubei, China",200,NA
"Baise, Guangxi, China, China",106.61707,23.89742,"Baise Shi, Guangxi, China",200,NA
"Bijie, Guizhou, China, China",105.28652,27.28564,"Bijie Shi, Guizhou, China",200,NA
"Chizhou, Anhui, China, China",117.4871,30.655006,"Chizhou Shi, Anhui, China",200,NA
"Fangxian, Hubei, China, China",112.628581,31.357959,"Hubei, China",200,NA
"Fenghuang, Hunan, China, China",109.5936,27.951567,"Fenghuang Xian, Xiangxi Tujiazu Miaozu Zizhizhou, Hunan, China",200,NA
"Ganzhou, Jiangxi , China, China",114.929596,25.832218,"Ganzhou Shi, Jiangxi, China",200,NA
"Hechi, Guangxi, China, China",107.84203,24.696865,"Hechi Shi, Guangxi, China",200,NA
"Jianshi, Hubei, China, China",109.71665,30.605778,"Jianshi Xian, Enshi Tujiazu Miaozu Zizhizhou, Hubei, China",200,NA
"Laifeng, Hubei, China, China",109.402794,29.494547,"Laifeng Xian, Enshi Tujiazu Miaozu Zizhizhou, Hubei, China",200,NA
"Lichuan, Hubei, China, China",108.93191,30.292906,"Lichuan Shi, Enshi Tujiazu Miaozu Zizhizhou, Hubei, China",200,NA
"Linyi, Shandong , China, China",118.34931,35.102493,"Linyi Shi, Shandong, China",200,NA
"Longyan, Fujian, China, China",117.014885,25.079777,"Longyan Shi, Fujian, China",200,NA
"Nanping, Fujian, China, China",118.17282,26.64481,"Nanping Shi, Fujian, China",200,NA
"Nanxiong, Guangdong, China, China",114.3069,25.12039,"Nanxiong Shi, Shaoguan Shi, Guangdong, China",200,NA
"Panzhihua, Sichuan, China, China",101.717865,26.585873,"Panzhihua Shi, Sichuan, China",200,NA
"Qianjiang, Chongqing, China, China",108.76734,29.535717000000002,"Qianjiang Qu, Chongqing, China",200,NA
"Sanming, Fujian, China, China",117.636185,26.269423,"Sanming Shi, Fujian, China",200,NA
"Shaoxing, Zhejiang, China, China",120.58318,30.002562,"Shaoxing Shi, Zhejiang, China",200,NA
"Tongren, Guizhou, China, China",109.18883,27.718754,"Tongren Shi, Guizhou, China",200,NA
"Wenshan, Yunnan, China, China",104.230965,23.382399,"Wenshan Shi, Wenshan Zhuangzu Miaozu Zizhizhou, Yunnan, China",200,NA
"Wuling, Chongqing, China, China",106.547919,29.565673,"Chongqing, China",200,NA
"Wuzhou, Guangxi, China, China",111.27738,23.48014,"Wuzhou Shi, Guangxi, China",200,NA
"Xuanen, Hubei, China, China",109.48393,29.991257,"Xuan'en Xian, Enshi Tujiazu Miaozu Zizhizhou, Hubei, China",200,NA
"Youyang, Chongqing , China, China",108.76375,28.844984,"Youyang Tujiazu Miaozu Zizhixian, Chongqing, China",200,NA
"Zhumadian, Henan, China, China",114.019714,33.01334,"Zhumadian Shi, Henan, China",200,NA
"Zunyi, Guizhou, China, China",107.02995,27.72712,"Zunyi Shi, Guizhou, China",200,NA
"Pengzhou, Sichuan, China, China",103.94005,30.980654,"Pengzhou Shi, Chengdu Shi, Sichuan, China",200,NA
"Obala, Cameroon, Cameroon",11.534664,4.165713,"Obala, Centre, Cameroon",200,NA
"Melong, Cameroon, Cameroon",9.949155,5.121582,"Melong, Littoral, Cameroon",200,NA
"Tan Rouge 700m, Reunion Island, France, Reunion Island",55.29764,-21.063756,"Tan Rouge, Saint-Paul, Reunion",200,NA
"Chidiya Tapu, Andaman and Nicobar Islands, India, India",92.739045,11.664535,"Andaman and Nicobar Islands, India",200,NA
"Garacharma, Andaman and Nicobar Islands, India, India",92.70366,11.613929,"Garacharma, Port Blair, South Andaman, Andaman and Nicobar Islands, India",200,NA
"Guptapara, Andaman and Nicobar Islands, India, India",92.657265,11.557769,"Guptapara, Ferrargunj, South Andaman, Andaman and Nicobar Islands, India",200,NA
"Wandoor, Andaman and Nicobar Islands, India, India",92.739045,11.664535,"Andaman and Nicobar Islands, India",200,NA
"Diglipur, Andaman and Nicobar Islands, India, India",92.97564,13.245836,"Diglipur, Andaman and Nicobar Islands, India",200,NA
"Havelock, Andaman and Nicobar Islands, India, India",92.739045,11.664535,"Andaman and Nicobar Islands, India",200,NA
"Humphreygunj, Andaman and Nicobar Islands, India, India",92.739045,11.664535,"Andaman and Nicobar Islands, India",200,NA
"Tobasco, Mexico, Mexico",-98.868931,19.196943,"Tabasco, 56650 Temamatla, Mexico, Mexico",200,NA
"Northeast Brazil, Brazil",-48.258877,-18.895412,"Brasil, 38400, Uberlândia, Minas Gerais, Brazil",200,NA
"San Ramon, Junin, Peru, Peru",-75.353905,-11.122116,"San Ramón, Junin, Peru",200,NA
"Alfiaco, Cutervo, Cajamarca, Peru, Peru",-78.817444,-6.378946,"Cutervo, Cajamarca, Peru",200,NA
"Canete, Lima, Peru, Peru",-77.03542,-12.06973,"Lima, Lima Province, Peru",200,NA
"Cauday, Cajamarca, Peru, Peru",-78.817177,-5.711312,"Perú, Jaén, Cajamarca, Peru",200,NA
"Chachapoyas, Amazonas, Peru, Peru",-77.87197,-6.228126,"Chachapoyas, Amazonas, Peru",200,NA
"Cutervo, Cajamarca, Peru, Peru",-78.5164,-7.158754,"Cajamarca, Cajamarca, Peru",200,NA
"Huambos, Cajamarca, Peru, Peru",-78.96058,-6.452556,"Huambos, Cajamarca, Peru",200,NA
"Huayao, Huancayo, Junin, Peru, Peru",-75.21025,-12.068651,"Huancayo, Junin, Peru",200,NA
"La Molina, Lima, Peru, Peru",-76.91701,-12.077292,"La Molina, Lima, Lima Province, Peru",200,NA
"Namora, Cajamarca, Peru, Peru",-78.32503,-7.20243,"Namora, Cajamarca, Peru",200,NA
"Sihuas, Huaraz, Aneash, Peru, Peru",-77.528275,-9.529246,"Huaraz, Ancash, Peru",200,NA
"Viru, La Libertad, Peru, Peru",-78.75225,-8.414844,"Viru, La Libertad, Peru",200,NA
Myanmar,96.506921,21.154319,Myanmar,200,NA
"Yangzi River Basin, China, China",101.901875,35.486703,China,200,NA
"Southeast Brazil, Brazil",-46.63209,-23.549387,"Sé, São Paulo, São Paulo, Brazil",200,NA
"North Brazil, Brazil",-55.721615,-22.487692,"N, Ponta Porã, Mato Grosso do Sul, Brazil",200,NA
"South Brazil, Brazil",-48.258877,-18.895412,"Brasil, 38400, Uberlândia, Minas Gerais, Brazil",200,NA
"Central Brazil, Brazil",-49.476262,-18.990713,"Rua Central, Mirim, Ituiutaba - Minas Gerais, 38307, Brazil",200,NA
Benin,2.426674,10.338383,Benin,200,NA
Comoros,43.254168,-11.70199,Comoros,200,NA
"Rodrigues, Mauritius, Mauritius",63.422113,-19.680837,"Rodrigues, Mauritius",200,NA
Seychelles,55.453065,-4.623093,Seychelles,200,NA
"Nakuru County, Kenya, Kenya",36.071205,-0.280272,"Nakuru, Kenya",200,NA
"Goesan, Chungcheongbuk-do, South Korea, South Korea",127.79463,36.809162,"Goesan-gun, Chungcheongbuk-do, South Korea",200,NA
"Goryeong, Gyeongsangbuk-do, South Korea, South Korea",128.2672,35.728935,"Goryeong-gun, Gyeongsangbuk-do, South Korea",200,NA
"Aklera, Jhalawar, India, India",76.56631,24.415022,"Aklera, Rajasthan, India",200,NA
"Atru, Baran, India, India",76.66712,24.880154,"Atru, Rajasthan, India",200,NA
"Baran, India, India",84.757982,25.861108,Opp India ، 841414 Nagra، India,200,NA
"Bari sadri, Chittorgarh, India, India",74.47155,24.413473,"Bari Sadri, Rajasthan, India",200,NA
"Bundi, India, India",75.63998,25.442263,"Bundi, Rajasthan, India",200,NA
"Chittoregarh, India, India",74.13408,24.805509,Near Indian ، 312205 Bhopalsagar، India,200,NA
"Digod, Kota, India, India",76.07744,25.222065,"Digod, Rajasthan, India",200,NA
"Etava, Kota, India, India",75.85744,25.173758,"Kota, Rajasthan, India",200,NA
"Hindoli, Bundi, India, India",75.50249,25.577782,"Hindoli, Rajasthan, India",200,NA
"Kapasan, Chittoregarh, India, India",74.312294,24.885191,"Kapasan, Rajasthan, India",200,NA
"Khanpur, Jhalawar, India, India",76.39647,24.733713,"Khanpur, Rajasthan, India",200,NA
"Kishanganj, Baran, India, India",76.63699,25.10696,"Kishanganj, Rajasthan, India",200,NA
"Kunda, Pratapgarh, India, India",81.510445,25.721245,"Kunda, Uttar Pradesh, India",200,NA
"Lalganj, Pratapgarh, India, India",81.70437,25.931839,"Lalganj, Uttar Pradesh, India",200,NA
"Mangrol, Baran, India, India",76.51204,25.330711,"Mangrol, Rajasthan, India",200,NA
"Manohar thana, Jhalawar, India, India",76.81026,24.234505,"Manohar Thana, Rajasthan, India",200,NA
"Nainwa, Bundi, India, India",75.86157,25.771963,"Nainwa, Rajasthan, India",200,NA
"Pratapgarh, India, India",83.187332,26.065891,India ، 276001 Azamgarh، India,200,NA
"Ramganj mandi, Kota, India, India",75.85744,25.173758,"Kota, Rajasthan, India",200,NA
"Rawatbhata, Chittoregarh, India, India",75.5894,24.935637,"Rawatbhata, Rajasthan, India",200,NA
"Sangod, Kota, India, India",76.28844,24.92498,"Sangod, Rajasthan, India",200,NA
"Poyang County, Shangrao, China, China",116.694435,29.008486,"Boyang Xian, Shangrao Shi, Jiangxi, China",200,NA
"Los Banos, Philippines, Philippines",121.22161,14.177321,"Los Baños, Laguna, Philippines",200,NA
"Aablakot, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Angatkola, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Baghjala, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Bajonioya, Haldu, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Bandarisimal, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Banjaniya Haldu, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Beda, Pokhara, Nainital, Uttarakhand, India, India",79.497856,29.170378,"Bera Pokhara, Haldwani, Nainital, Uttarakhand, India",200,NA
"Delkot, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Devlatalla, Kuarpur, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Dewla, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Gujariya, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Haripurkaliyajala, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Jagatpur, Nainital, Uttarakhand, India, India",79.57057,29.172915,"Jagatpur, Haldwani, Nainital, Uttarakhand, India",200,NA
"KaptanGanj, Nainital, Uttarakhand, India, India",79.31501,29.383287,"Kaptanganj, Kaladhungi, Nainital, Uttarakhand, India",200,NA
"Karali, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Khaida, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Khorpur, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Khudlaiya, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Kishnpur, Nainital, Uttarakhand, India, India",79.505035,28.920134,"Kishanpur, Kichha, Udham Singh Nagar, Uttarakhand, India",200,NA
"Korali, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Kuarpur, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Luxmipur, Nainital, Uttarakhand, India, India",79.54096,28.93141,"Laxmipur, Kichha, Udham Singh Nagar, Uttarakhand, India",200,NA
"Manpur, Nainital, Uttarakhand, India, India",78.96971,29.239725,"Manpur, Kashipur, Udham Singh Nagar, Uttarakhand, India",200,NA
"Matela, Nainital, Uttarakhand, India, India",79.78735,29.282372,"Matela, Okhalkanda, Nainital, Uttarakhand, India",200,NA
"Musa bangar, Nainital, Uttarakhand, India, India",79.0221,29.890625,"Bangar, Bironkhal, Pauri Garhwal, Uttarakhand, India",200,NA
"Nandpur, Nainital, Uttarakhand, India, India",79.478966,29.23428,"Nandpur, Haldwani, Nainital, Uttarakhand, India",200,NA
"Nathunagar, Nainital, Uttarakhand, India, India",79.321396,29.37906,"Nathunager, Kaladhungi, Nainital, Uttarakhand, India",200,NA
"Ohinipur, Cuttack, Odissa, India, India",85.88274,20.462515,"Cuttack, Odisha, India",200,NA
"Pajaya, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Patalya, Nanital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Pighlakana, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Pijaya, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Purbikhera, Nanital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Rahar, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Ramgarh, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Ramni, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
"Ramodevi, Nainital, Uttarakhand, India, India",79.454414,29.39191,"Nainital, Uttarakhand, India",200,NA
